Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
"$231,952","8632 Main St, San Francisco, CA 99466",San Francisco,99466,CA,5 bds,3 ba,3428 sqft,3914 sqft,2015,43,Condo,Z899336,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/87998585_zpid/
"$1,451,974","452 Elm St, Sacramento, CA 79802",Sacramento,79802,CA,6 bds,3 ba,2284 sqft,4615 sqft,1964,55,Multi-Family,Z161703,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/53014471_zpid/
"$970,820","865 Maple Dr, Sacramento, CA 97567",Sacramento,97567,CA,5 bds,3 ba,1506 sqft,3116 sqft,2004,117,Townhouse,Z865226,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/15525784_zpid/
"$327,979","9729 Main St, San Francisco, TX 93091",San Francisco,93091,TX,4 bds,2 ba,2154 sqft,9985 sqft,1971,71,Single Family,Z667921,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/42028923_zpid/
"$1,277,005","5556 Pine Rd, Fresno, IL 69229",Fresno,69229,IL,5 bds,3 ba,3518 sqft,5620 sqft,2002,12,Townhouse,Z585705,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/38769368_zpid/
"$1,411,376","4212 Main St, San Diego, NY 94614",San Diego,94614,NY,5 bds,3 ba,2666 sqft,5243 sqft,1995,16,Condo,Z917501,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34103637_zpid/
"$603,748","3726 Maple Dr, San Diego, IL 67157",San Diego,67157,IL,3 bds,1 ba,3411 sqft,6632 sqft,1956,88,Condo,Z634496,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/19035747_zpid/
"$1,388,656","4533 Oak Ave, Sacramento, NY 23470",Sacramento,23470,NY,5 bds,3 ba,1628 sqft,2454 sqft,2002,76,Apartment,Z463975,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/97744318_zpid/
"$190,705","7296 Oak Ave, Fresno, NY 98601",Fresno,98601,NY,6 bds,2 ba,3167 sqft,9130 sqft,1957,120,Townhouse,Z359735,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/14969714_zpid/
"$878,059","6411 Pine Rd, Sacramento, NY 39637",Sacramento,39637,NY,1 bds,3 ba,3060 sqft,4666 sqft,1974,46,Multi-Family,Z406763,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/19382279_zpid/
"$581,015","1316 Pine Rd, San Diego, CA 76613",San Diego,76613,CA,5 bds,2 ba,1800 sqft,8145 sqft,1987,49,Single Family,Z389002,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/82729700_zpid/
"$1,129,910","8115 Elm St, San Francisco, CA 48137",San Francisco,48137,CA,2 bds,3 ba,1809 sqft,2168 sqft,1988,26,Condo,Z862980,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/84916192_zpid/
"$1,122,084","6791 Oak Ave, San Diego, NY 80136",San Diego,80136,NY,6 bds,2 ba,3061 sqft,8290 sqft,2000,78,Townhouse,Z214122,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/21817421_zpid/
"$903,726","1064 Main St, Los Angeles, FL 42568",Los Angeles,42568,FL,3 bds,1 ba,2988 sqft,7286 sqft,2017,36,Apartment,Z258075,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/89400849_zpid/
"$242,071","1518 Oak Ave, Los Angeles, IL 32340",Los Angeles,32340,IL,3 bds,1 ba,2897 sqft,9444 sqft,1997,90,Single Family,Z805629,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/25743431_zpid/
"$208,486","5562 Main St, Los Angeles, CA 30265",Los Angeles,30265,CA,4 bds,2 ba,3524 sqft,3925 sqft,1955,115,Apartment,Z516300,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/75475550_zpid/
"$860,219","843 Oak Ave, San Francisco, NY 88019",San Francisco,88019,NY,6 bds,1 ba,963 sqft,5769 sqft,2008,78,Condo,Z658626,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/96659884_zpid/
"$215,904","1429 Main St, San Diego, TX 63640",San Diego,63640,TX,6 bds,4 ba,2701 sqft,9476 sqft,1995,47,Multi-Family,Z501809,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56060547_zpid/
"$1,355,937","964 Main St, Sacramento, CA 72385",Sacramento,72385,CA,5 bds,2 ba,904 sqft,9151 sqft,1956,75,Apartment,Z183363,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40199580_zpid/
"$100,866","1395 Elm St, Fresno, NY 47843",Fresno,47843,NY,1 bds,1 ba,2107 sqft,6485 sqft,2012,10,Apartment,Z577065,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/30581753_zpid/
"$1,131,957","2385 Main St, San Francisco, IL 63077",San Francisco,63077,IL,1 bds,4 ba,2573 sqft,6461 sqft,2022,22,Apartment,Z683856,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/92015331_zpid/
"$441,645","2130 Oak Ave, San Diego, CA 32946",San Diego,32946,CA,2 bds,1 ba,3733 sqft,1332 sqft,1960,114,Condo,Z284002,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18950527_zpid/
"$1,296,346","9703 Elm St, Los Angeles, FL 24352",Los Angeles,24352,FL,5 bds,1 ba,3232 sqft,2119 sqft,2019,43,Multi-Family,Z121731,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14001693_zpid/
"$162,697","7322 Oak Ave, Sacramento, IL 32785",Sacramento,32785,IL,6 bds,3 ba,1624 sqft,1726 sqft,1972,18,Townhouse,Z238874,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/46928623_zpid/
"$233,832","2986 Main St, Los Angeles, IL 39301",Los Angeles,39301,IL,3 bds,4 ba,2722 sqft,8216 sqft,1998,14,Condo,Z175452,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39485675_zpid/
"$946,472","4835 Maple Dr, Fresno, CA 28333",Fresno,28333,CA,2 bds,3 ba,1009 sqft,8969 sqft,2022,58,Condo,Z266179,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/92798365_zpid/
"$339,864","3637 Pine Rd, Fresno, FL 63885",Fresno,63885,FL,3 bds,1 ba,3584 sqft,1287 sqft,1968,109,Townhouse,Z187704,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/90340529_zpid/
"$996,664","3546 Oak Ave, San Diego, CA 79681",San Diego,79681,CA,5 bds,3 ba,939 sqft,9095 sqft,1982,66,Single Family,Z196514,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/93999179_zpid/
"$891,575","6259 Pine Rd, Sacramento, FL 96050",Sacramento,96050,FL,2 bds,4 ba,1845 sqft,3851 sqft,1998,91,Multi-Family,Z255382,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/68413603_zpid/
"$725,711","4733 Pine Rd, San Francisco, CA 11339",San Francisco,11339,CA,6 bds,1 ba,803 sqft,6903 sqft,2010,27,Apartment,Z263730,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/84820774_zpid/
"$644,055","3551 Pine Rd, Fresno, NY 36556",Fresno,36556,NY,1 bds,3 ba,2972 sqft,5735 sqft,1955,81,Townhouse,Z696107,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/22737175_zpid/
"$493,145","9227 Maple Dr, Fresno, TX 95106",Fresno,95106,TX,5 bds,2 ba,2880 sqft,2593 sqft,1981,82,Condo,Z864815,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/44218389_zpid/
"$204,309","8849 Oak Ave, San Francisco, NY 54311",San Francisco,54311,NY,4 bds,3 ba,3377 sqft,6022 sqft,2010,38,Condo,Z646579,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/71590666_zpid/
"$517,031","7762 Pine Rd, San Francisco, IL 16056",San Francisco,16056,IL,3 bds,1 ba,2633 sqft,4383 sqft,1972,49,Single Family,Z416621,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/95600429_zpid/
"$1,204,990","7537 Oak Ave, San Francisco, CA 10943",San Francisco,10943,CA,3 bds,1 ba,2785 sqft,6544 sqft,2009,47,Apartment,Z935760,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/46710672_zpid/
"$1,001,011","1012 Maple Dr, San Diego, IL 69693",San Diego,69693,IL,6 bds,1 ba,1905 sqft,4957 sqft,1975,12,Apartment,Z570340,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/45363820_zpid/
"$1,021,673","8746 Elm St, San Francisco, FL 78745",San Francisco,78745,FL,4 bds,2 ba,3019 sqft,8469 sqft,1969,57,Condo,Z974190,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61200601_zpid/
"$1,289,770","1055 Pine Rd, Los Angeles, IL 83301",Los Angeles,83301,IL,3 bds,2 ba,3728 sqft,4055 sqft,1980,50,Condo,Z676423,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/43281172_zpid/
"$1,107,344","6204 Oak Ave, San Diego, CA 82941",San Diego,82941,CA,6 bds,2 ba,1448 sqft,8937 sqft,1990,87,Multi-Family,Z462158,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/27161143_zpid/
"$369,317","652 Elm St, San Francisco, IL 71481",San Francisco,71481,IL,5 bds,4 ba,2607 sqft,3593 sqft,2010,91,Townhouse,Z309599,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/98337685_zpid/
"$895,834","2929 Maple Dr, Sacramento, NY 40991",Sacramento,40991,NY,1 bds,2 ba,1418 sqft,9398 sqft,1975,47,Multi-Family,Z297205,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/53882252_zpid/
"$1,229,258","5412 Pine Rd, Fresno, NY 41174",Fresno,41174,NY,2 bds,1 ba,2690 sqft,3636 sqft,1955,56,Condo,Z470152,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/84458654_zpid/
"$598,034","9217 Main St, Fresno, CA 33935",Fresno,33935,CA,4 bds,3 ba,2174 sqft,3623 sqft,1970,65,Townhouse,Z985415,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/84988645_zpid/
"$1,425,415","8022 Main St, San Diego, CA 46625",San Diego,46625,CA,3 bds,4 ba,3225 sqft,7924 sqft,1972,22,Townhouse,Z776273,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/55328100_zpid/
"$998,214","7838 Pine Rd, Sacramento, NY 61130",Sacramento,61130,NY,3 bds,2 ba,1102 sqft,7579 sqft,2010,6,Apartment,Z243082,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/45848748_zpid/
"$978,002","8279 Elm St, Fresno, CA 15623",Fresno,15623,CA,3 bds,3 ba,2310 sqft,2680 sqft,1968,108,Apartment,Z570437,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/13353075_zpid/
"$417,290","4735 Pine Rd, Fresno, FL 33202",Fresno,33202,FL,3 bds,3 ba,2374 sqft,9265 sqft,1950,46,Townhouse,Z746198,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/42135585_zpid/
"$1,400,298","1863 Maple Dr, Los Angeles, FL 67845",Los Angeles,67845,FL,6 bds,2 ba,2943 sqft,4739 sqft,1975,3,Multi-Family,Z870749,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/80259930_zpid/
"$633,891","5092 Pine Rd, San Francisco, NY 21343",San Francisco,21343,NY,4 bds,4 ba,3481 sqft,8346 sqft,1967,14,Townhouse,Z177113,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56128193_zpid/
"$365,175","739 Maple Dr, San Francisco, CA 20858",San Francisco,20858,CA,1 bds,2 ba,3651 sqft,7482 sqft,1954,18,Multi-Family,Z119856,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/37667710_zpid/
"$1,137,506","5801 Elm St, Sacramento, CA 98816",Sacramento,98816,CA,2 bds,1 ba,1385 sqft,3062 sqft,2009,42,Single Family,Z379606,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/15876431_zpid/
"$506,158","7977 Oak Ave, Fresno, CA 97228",Fresno,97228,CA,5 bds,4 ba,2306 sqft,1972 sqft,1985,8,Multi-Family,Z689755,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/95436426_zpid/
"$518,222","2328 Elm St, Fresno, NY 84200",Fresno,84200,NY,4 bds,2 ba,1462 sqft,2320 sqft,2000,114,Single Family,Z371880,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/39633475_zpid/
"$321,323","7576 Maple Dr, San Francisco, IL 15409",San Francisco,15409,IL,6 bds,1 ba,1053 sqft,7863 sqft,2012,30,Condo,Z262829,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/69723097_zpid/
"$130,843","3347 Pine Rd, Los Angeles, IL 93947",Los Angeles,93947,IL,3 bds,2 ba,1430 sqft,5008 sqft,2008,54,Single Family,Z656060,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/60429077_zpid/
"$466,691","8650 Main St, San Francisco, CA 98708",San Francisco,98708,CA,1 bds,2 ba,1741 sqft,2238 sqft,2014,18,Condo,Z962395,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/32848307_zpid/
"$430,345","9053 Oak Ave, San Francisco, CA 34458",San Francisco,34458,CA,2 bds,1 ba,3871 sqft,8875 sqft,1990,44,Apartment,Z921723,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/70919935_zpid/
"$179,767","7036 Oak Ave, Sacramento, NY 97922",Sacramento,97922,NY,3 bds,2 ba,2531 sqft,9649 sqft,1987,47,Single Family,Z936998,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/38281901_zpid/
"$1,321,540","7952 Main St, Fresno, FL 56386",Fresno,56386,FL,1 bds,4 ba,1697 sqft,3282 sqft,1964,108,Single Family,Z988784,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/59417370_zpid/
"$814,097","6350 Oak Ave, San Francisco, FL 58752",San Francisco,58752,FL,4 bds,3 ba,1874 sqft,3262 sqft,2006,74,Condo,Z814879,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/95813556_zpid/
"$305,871","4443 Pine Rd, San Diego, NY 18497",San Diego,18497,NY,2 bds,1 ba,1084 sqft,6213 sqft,1982,20,Multi-Family,Z950492,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/99651852_zpid/
"$511,660","1245 Main St, Los Angeles, FL 78755",Los Angeles,78755,FL,6 bds,4 ba,1268 sqft,6416 sqft,1988,45,Apartment,Z765326,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/17289974_zpid/
"$100,366","5301 Main St, Los Angeles, IL 84616",Los Angeles,84616,IL,5 bds,3 ba,1383 sqft,1172 sqft,1966,102,Condo,Z944020,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/65355476_zpid/
"$482,895","2982 Elm St, San Francisco, IL 25648",San Francisco,25648,IL,2 bds,3 ba,1942 sqft,6402 sqft,1967,103,Single Family,Z898311,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/44677120_zpid/
"$1,205,338","7050 Main St, Sacramento, FL 90006",Sacramento,90006,FL,6 bds,4 ba,3763 sqft,5643 sqft,1990,68,Townhouse,Z842333,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/33259489_zpid/
"$991,560","2873 Elm St, Fresno, CA 17782",Fresno,17782,CA,3 bds,1 ba,3594 sqft,8781 sqft,2004,32,Condo,Z384988,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/73620048_zpid/
"$1,399,592","5659 Elm St, San Francisco, FL 86772",San Francisco,86772,FL,3 bds,3 ba,2107 sqft,3647 sqft,1974,41,Single Family,Z107372,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/98612211_zpid/
"$257,927","2883 Elm St, San Diego, NY 29937",San Diego,29937,NY,6 bds,2 ba,3845 sqft,2577 sqft,2019,108,Apartment,Z232920,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/16365862_zpid/
"$632,033","6171 Oak Ave, Los Angeles, IL 19052",Los Angeles,19052,IL,4 bds,2 ba,2424 sqft,9094 sqft,1964,97,Condo,Z972091,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/47283678_zpid/
"$328,592","5581 Maple Dr, Los Angeles, TX 15311",Los Angeles,15311,TX,5 bds,2 ba,782 sqft,7738 sqft,1981,60,Condo,Z528745,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38831957_zpid/
"$1,491,526","4160 Elm St, Fresno, NY 52313",Fresno,52313,NY,1 bds,1 ba,1372 sqft,7782 sqft,2001,82,Apartment,Z376339,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/99115897_zpid/
"$241,995","2834 Elm St, Los Angeles, FL 38983",Los Angeles,38983,FL,4 bds,4 ba,2842 sqft,4737 sqft,1987,24,Single Family,Z110411,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/92673069_zpid/
"$183,679","9752 Maple Dr, San Francisco, FL 95768",San Francisco,95768,FL,5 bds,1 ba,3566 sqft,2593 sqft,1968,32,Townhouse,Z116849,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/50474948_zpid/
"$803,730","412 Pine Rd, San Diego, IL 30565",San Diego,30565,IL,2 bds,3 ba,2648 sqft,4097 sqft,1962,83,Townhouse,Z657215,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/81737287_zpid/
"$707,137","5684 Oak Ave, San Diego, IL 50470",San Diego,50470,IL,6 bds,4 ba,1102 sqft,1279 sqft,1954,48,Apartment,Z102238,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/69333537_zpid/
"$121,284","3323 Maple Dr, Fresno, FL 52256",Fresno,52256,FL,6 bds,3 ba,3267 sqft,8097 sqft,1998,116,Single Family,Z322685,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/44026179_zpid/
"$430,954","2688 Maple Dr, Los Angeles, FL 18835",Los Angeles,18835,FL,6 bds,4 ba,764 sqft,3879 sqft,1975,3,Single Family,Z272372,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/20614389_zpid/
"$890,970","2985 Maple Dr, Sacramento, IL 55131",Sacramento,55131,IL,2 bds,2 ba,3929 sqft,6154 sqft,1991,108,Townhouse,Z573946,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/96667399_zpid/
"$459,948","6160 Oak Ave, Los Angeles, IL 80688",Los Angeles,80688,IL,5 bds,1 ba,1287 sqft,5152 sqft,2000,114,Townhouse,Z336937,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58728549_zpid/
"$1,060,149","2455 Oak Ave, Sacramento, FL 22392",Sacramento,22392,FL,5 bds,3 ba,1000 sqft,4951 sqft,1982,40,Townhouse,Z638010,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/60005107_zpid/
"$556,583","658 Oak Ave, San Francisco, TX 27352",San Francisco,27352,TX,1 bds,2 ba,2585 sqft,3762 sqft,1982,44,Condo,Z515422,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36888254_zpid/
"$200,783","7964 Pine Rd, San Diego, IL 61136",San Diego,61136,IL,4 bds,1 ba,2784 sqft,1944 sqft,1983,102,Apartment,Z118418,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/23978297_zpid/
"$243,533","9452 Oak Ave, San Diego, NY 75218",San Diego,75218,NY,4 bds,3 ba,2702 sqft,3639 sqft,1969,79,Condo,Z147878,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/12745291_zpid/
"$408,518","3714 Main St, Fresno, FL 87522",Fresno,87522,FL,1 bds,3 ba,1152 sqft,4219 sqft,2012,49,Single Family,Z912413,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/58697462_zpid/
"$1,371,610","8658 Pine Rd, Fresno, NY 22296",Fresno,22296,NY,4 bds,2 ba,2668 sqft,5454 sqft,1968,89,Condo,Z877306,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95744634_zpid/
"$1,436,618","740 Pine Rd, Fresno, TX 63407",Fresno,63407,TX,4 bds,2 ba,1979 sqft,2167 sqft,1956,53,Multi-Family,Z651375,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/12584301_zpid/
"$1,359,152","6172 Oak Ave, Fresno, TX 93308",Fresno,93308,TX,2 bds,2 ba,3125 sqft,2175 sqft,2001,25,Townhouse,Z893394,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58687811_zpid/
"$589,245","3894 Maple Dr, Fresno, CA 57020",Fresno,57020,CA,1 bds,1 ba,794 sqft,1177 sqft,1987,39,Townhouse,Z408115,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/11525063_zpid/
"$1,427,494","2813 Main St, Los Angeles, NY 14674",Los Angeles,14674,NY,4 bds,4 ba,2514 sqft,7593 sqft,1994,100,Townhouse,Z307664,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/94423526_zpid/
"$1,230,642","3836 Oak Ave, San Francisco, FL 82340",San Francisco,82340,FL,5 bds,4 ba,2342 sqft,6874 sqft,2021,61,Condo,Z540795,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/64793653_zpid/
"$1,304,385","6054 Oak Ave, Los Angeles, NY 66352",Los Angeles,66352,NY,4 bds,3 ba,878 sqft,4083 sqft,2004,41,Condo,Z358205,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/19326013_zpid/
"$747,218","7279 Elm St, San Diego, CA 58001",San Diego,58001,CA,3 bds,4 ba,2623 sqft,1356 sqft,2020,44,Condo,Z154957,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/64413892_zpid/
"$414,153","2336 Oak Ave, San Diego, FL 64992",San Diego,64992,FL,1 bds,4 ba,1065 sqft,3682 sqft,1956,113,Condo,Z384719,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/76281601_zpid/
"$1,471,246","5317 Main St, San Francisco, FL 71698",San Francisco,71698,FL,4 bds,4 ba,3930 sqft,3160 sqft,1992,71,Multi-Family,Z903323,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14471309_zpid/
"$233,461","844 Maple Dr, San Diego, TX 35380",San Diego,35380,TX,2 bds,4 ba,2715 sqft,2504 sqft,1987,41,Condo,Z767438,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/63624995_zpid/
"$415,590","6642 Oak Ave, Sacramento, FL 61851",Sacramento,61851,FL,2 bds,4 ba,820 sqft,8355 sqft,1958,43,Apartment,Z683490,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/19527476_zpid/
"$628,913","7396 Pine Rd, San Francisco, CA 65026",San Francisco,65026,CA,1 bds,2 ba,3131 sqft,6904 sqft,1980,9,Condo,Z848050,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/57761200_zpid/
"$1,161,136","1268 Elm St, Fresno, TX 61835",Fresno,61835,TX,5 bds,4 ba,1576 sqft,3947 sqft,1983,4,Townhouse,Z281083,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32465208_zpid/
"$1,187,629","598 Pine Rd, Los Angeles, FL 22864",Los Angeles,22864,FL,4 bds,4 ba,1977 sqft,7601 sqft,1981,73,Condo,Z125003,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/15290301_zpid/
"$1,411,862","2351 Maple Dr, Fresno, NY 46679",Fresno,46679,NY,3 bds,2 ba,650 sqft,2491 sqft,1976,56,Condo,Z825915,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/97845025_zpid/
"$631,172","8872 Pine Rd, San Francisco, IL 65583",San Francisco,65583,IL,6 bds,3 ba,3655 sqft,8072 sqft,1983,18,Apartment,Z540956,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/76700452_zpid/
"$1,453,453","7837 Maple Dr, San Francisco, FL 45138",San Francisco,45138,FL,6 bds,1 ba,1300 sqft,3142 sqft,2004,29,Apartment,Z723909,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/25026446_zpid/
